KinArMFt,Terulet,Terasz,Szoba,Felszoba,Furdoszoba,Emelet,DeliTaj,Buda,Pest,Kerulet,Terulet_70,Terasz_5,Szoba_2,Felszoba_1,Furdoszoba_1,Emelet_2,DeliTaj_1,Buda_1,OSzoba,stKinAr,stTerulet,stTerasz,stSzoba,stFelszoba,stFurdoszoba,stEmelet,stDeliTaj,stBuda,B_Terulet,B_Terasz,B_Szoba,B_Felszoba,B_Furdoszoba,B_Emelet,B_DeliTaj,P_Terulet,P_Terasz,P_Szoba,P_Felszoba,P_Furdoszoba,P_Emelet,P_DeliTaj,Emelet2,TeruletSzoba,TeruletFelszoba,BudaSzoba
21.9,55,0,2,0,1,0,0,1,0,2,-15,-5,0,-1,0,-2,-1,0,2,-0.2340229592,-0.5210834794,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,55,0,2,0,1,0,0,0,0,0,0,0,0,0,0,110,0,2
18.6,55,0,3,0,1,1,0,1,0,2,-15,-5,1,-1,0,-1,-1,0,3,-0.4020830941,-0.5210834794,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,55,0,3,0,1,1,0,0,0,0,0,0,0,0,1,165,0,3
23,56,2,2,0,1,3,1,1,0,2,-14,-3,0,-1,0,1,0,0,2,-0.1780029142,-0.4973774193,-0.2710749176,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,56,2,2,0,1,3,1,0,0,0,0,0,0,0,9,112,0,2
22.5,56,6.3,2,0,1,1,1,1,0,2,-14,1.3,0,-1,0,-1,0,0,2,-0.203466571,-0.4973774193,0.081733301,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,56,6.3,2,0,1,1,1,0,0,0,0,0,0,0,1,112,0,2
17.8,57,2,1,0,1,4,0,1,0,2,-13,-3,-1,-1,0,2,-1,0,1,-0.442824945,-0.4736713593,-0.2710749176,-1.3108042676,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,57,2,1,0,1,4,0,0,0,0,0,0,0,0,16,57,0,1
33,57,24,2,1,1,2,0,1,0,2,-13,19,0,0,0,0,-1,0,2.5,0.3312702221,-0.4736713593,1.5339903868,-0.4854613208,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,57,24,2,1,1,2,0,0,0,0,0,0,0,0,4,114,57,2
25.5,58,4,2,0,1,2,0,1,0,2,-12,-1,0,-1,0,0,-1,0,2,-0.0506846301,-0.4499652992,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,58,4,2,0,1,2,0,0,0,0,0,0,0,0,4,116,0,2
23,58,0,2,0,1,0,1,1,0,2,-12,-5,0,-1,0,-2,0,0,2,-0.1780029142,-0.4499652992,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,58,0,2,0,1,0,1,0,0,0,0,0,0,0,0,116,0,2
18,58,0,2,0,1,3,1,1,0,2,-12,-5,0,-1,0,1,0,0,2,-0.4326394823,-0.4499652992,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,58,0,2,0,1,3,1,0,0,0,0,0,0,0,9,116,0,2
20.4,58.5,4.5,3,2,1,2,0,1,0,2,-11.5,-0.5,1,1,0,0,-1,0,4,-0.3104139296,-0.4381122692,-0.0659538603,0.339881626,2.5752504945,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,58.5,4.5,3,2,1,2,0,0,0,0,0,0,0,0,4,175.5,117,3
21.5,60,4.5,2,0,1,3,0,1,0,2,-10,-0.5,0,-1,0,1,-1,0,2,-0.2543938846,-0.4025531791,-0.0659538603,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,60,4.5,2,0,1,3,0,0,0,0,0,0,0,0,9,120,0,2
17.5,60,0,2,0,1,5,0,1,0,2,-10,-5,0,-1,0,3,-1,0,2,-0.4581031391,-0.4025531791,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,1.7876737428,-1.0477242781,1.0904974818,60,0,2,0,1,5,0,0,0,0,0,0,0,0,25,120,0,2
22.9,60,6,3,2,1,2,1,1,0,2,-10,1,1,1,0,0,0,0,4,-0.1830956455,-0.4025531791,0.0571187741,0.339881626,2.5752504945,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,60,6,3,2,1,2,1,0,0,0,0,0,0,0,4,180,120,3
22.7,60,4,3,0,1,2,1,1,0,2,-10,-1,1,-1,0,0,0,0,3,-0.1932811083,-0.4025531791,-0.1069780718,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,60,4,3,0,1,2,1,0,0,0,0,0,0,0,4,180,0,3
17.5,62,0,2,0,1,3,1,1,0,2,-8,-5,0,-1,0,1,0,0,2,-0.4581031391,-0.355141059,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,62,0,2,0,1,3,1,0,0,0,0,0,0,0,9,124,0,2
23,62,7,3,2,1,4,0,1,0,2,-8,2,1,1,0,2,-1,0,4,-0.1780029142,-0.355141059,0.139167197,0.339881626,2.5752504945,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,62,7,3,2,1,4,0,0,0,0,0,0,0,0,16,186,124,3
30.5,63,6,2,0,1,1,0,1,0,2,-7,1,0,-1,0,-1,-1,0,2,0.203951938,-0.3314349989,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,63,6,2,0,1,1,0,0,0,0,0,0,0,0,1,126,0,2
28.4,63,5,2,0,1,1,0,1,0,2,-7,0,0,-1,0,-1,-1,0,2,0.0970045794,-0.3314349989,-0.0249296488,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,63,5,2,0,1,1,0,0,0,0,0,0,0,0,1,126,0,2
25,63,3,2,0,1,3,1,1,0,2,-7,-2,0,-1,0,1,0,0,2,-0.0761482869,-0.3314349989,-0.1890264947,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,63,3,2,0,1,3,1,0,0,0,0,0,0,0,9,126,0,2
29.5,64,11,2,0,1,2,0,1,0,2,-6,6,0,-1,0,0,-1,0,2,0.1530246244,-0.3077289389,0.4673608887,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,64,11,2,0,1,2,0,0,0,0,0,0,0,0,4,128,0,2
26.5,64,6,2,1,1,1,1,1,0,2,-6,1,0,0,0,-1,0,0,2.5,0.0002426835,-0.3077289389,0.0571187741,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,64,6,2,1,1,1,1,0,0,0,0,0,0,0,1,128,64,2
21.8,64,6.2,2,0,1,1,1,1,0,2,-6,1.2,0,-1,0,-1,0,0,2,-0.2391156905,-0.3077289389,0.0735284587,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,64,6.2,2,0,1,1,1,0,0,0,0,0,0,0,1,128,0,2
23.3,64,9.5,3,1,1,0,1,1,0,2,-6,4.5,1,0,0,-2,0,0,3.5,-0.1627247201,-0.3077289389,0.3442882543,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,64,9.5,3,1,1,0,1,0,0,0,0,0,0,0,0,192,64,3
24.9,65,5,2,0,1,1,0,1,0,2,-5,0,0,-1,0,-1,-1,0,2,-0.0812410183,-0.2840228788,-0.0249296488,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,65,5,2,0,1,1,0,0,0,0,0,0,0,0,1,130,0,2
38.2,65,6,3,1,1,0,1,1,0,2,-5,1,1,0,0,-2,0,0,3.5,0.5960922529,-0.2840228788,0.0571187741,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,65,6,3,1,1,0,1,0,0,0,0,0,0,0,0,195,65,3
34,66,8,2,1,1,1,1,1,0,2,-4,3,0,0,0,-1,0,0,2.5,0.3821975357,-0.2603168188,0.2212156199,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,66,8,2,1,1,1,1,0,0,0,0,0,0,0,1,132,66,2
44,67,10,3,1,2,4,1,1,0,2,-3,5,1,0,1,2,0,0,3.5,0.8914706719,-0.2366107587,0.3853124658,0.339881626,0.9709960881,2.0836730051,1.2090666336,0.9537707423,1.0904974818,67,10,3,1,2,4,1,0,0,0,0,0,0,0,16,201,67,3
29,67,50,4,3,1,0,0,1,0,2,-3,45,2,2,0,-2,-1,0,5.5,0.1275609676,-0.2366107587,3.667249383,1.1652245729,4.1795049009,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,67,50,4,3,1,0,0,0,0,0,0,0,0,0,0,268,201,4
19.6,68,0,2,0,0,4,0,1,0,2,-2,-5,0,-1,-1,2,-1,0,2,-0.3511557805,-0.2129046986,-0.4351717635,-0.4854613208,-0.6332583183,-2.6722429774,1.2090666336,-1.0477242781,1.0904974818,68,0,2,0,0,4,0,0,0,0,0,0,0,0,16,136,0,2
27.5,68,0,2,0,1,0,1,1,0,2,-2,-5,0,-1,0,-2,0,0,2,0.0511699971,-0.2129046986,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,68,0,2,0,1,0,1,0,0,0,0,0,0,0,0,136,0,2
19.7,68,1.5,2,0,1,1,1,1,0,2,-2,-3.5,0,-1,0,-1,0,0,2,-0.3460630491,-0.2129046986,-0.3120991291,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,68,1.5,2,0,1,1,1,0,0,0,0,0,0,0,1,136,0,2
23.2,68,0,3,1,1,3,0,1,0,2,-2,-5,1,0,0,1,-1,0,3.5,-0.1678174515,-0.2129046986,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,68,0,3,1,1,3,0,0,0,0,0,0,0,0,9,204,68,3
27,68,11,3,0,1,1,1,1,0,2,-2,6,1,-1,0,-1,0,0,3,0.0257063403,-0.2129046986,0.4673608887,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,68,11,3,0,1,1,1,0,0,0,0,0,0,0,1,204,0,3
26.9,70,4,2,1,1,1,0,1,0,2,0,-1,0,0,0,-1,-1,0,2.5,0.0206136089,-0.1654925785,-0.1069780718,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,70,4,2,1,1,1,0,0,0,0,0,0,0,0,1,140,70,2
44,70,50,2,0,1,0,1,1,0,2,0,45,0,-1,0,-2,0,0,2,0.8914706719,-0.1654925785,3.667249383,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,70,50,2,0,1,0,1,0,0,0,0,0,0,0,0,140,0,2
23.5,70,2,2,0,1,4,0,1,0,2,0,-3,0,-1,0,2,-1,0,2,-0.1525392574,-0.1654925785,-0.2710749176,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,70,2,2,0,1,4,0,0,0,0,0,0,0,0,16,140,0,2
18.5,70,0,2,0,2,0,0,1,0,2,0,-5,0,-1,1,-2,-1,0,2,-0.4071758255,-0.1654925785,-0.4351717635,-0.4854613208,-0.6332583183,2.0836730051,-1.1053618032,-1.0477242781,1.0904974818,70,0,2,0,2,0,0,0,0,0,0,0,0,0,0,140,0,2
33.2,70,1,3,0,1,5,1,1,0,2,0,-4,1,-1,0,3,0,0,3,0.3414556848,-0.1654925785,-0.3531233406,0.339881626,-0.6332583183,-0.2942849861,1.7876737428,0.9537707423,1.0904974818,70,1,3,0,1,5,1,0,0,0,0,0,0,0,25,210,0,3
24.9,70,10,3,1,1,7,0,1,0,2,0,5,1,0,0,5,-1,0,3.5,-0.0812410183,-0.1654925785,0.3853124658,0.339881626,0.9709960881,-0.2942849861,2.9448879613,-1.0477242781,1.0904974818,70,10,3,1,1,7,0,0,0,0,0,0,0,0,49,210,70,3
24.8,70,8,3,1,1,9,1,1,0,2,0,3,1,0,0,7,0,0,3.5,-0.0863337497,-0.1654925785,0.2212156199,0.339881626,0.9709960881,-0.2942849861,4.1021021797,0.9537707423,1.0904974818,70,8,3,1,1,9,1,0,0,0,0,0,0,0,81,210,70,3
36,71,16,2,0,1,0,0,1,0,2,1,11,0,-1,0,-2,-1,0,2,0.4840521629,-0.1417865185,0.8776030034,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,71,16,2,0,1,0,0,0,0,0,0,0,0,0,0,142,0,2
23,72,0,2,0,1,2,0,1,0,2,2,-5,0,-1,0,0,-1,0,2,-0.1780029142,-0.1180804584,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,72,0,2,0,1,2,0,0,0,0,0,0,0,0,4,144,0,2
32,73,5,3,1,1,2,0,1,0,2,3,0,1,0,0,0,-1,0,3.5,0.2803429084,-0.0943743984,-0.0249296488,0.339881626,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,73,5,3,1,1,2,0,0,0,0,0,0,0,0,4,219,73,3
28.4,74,2,2,0,1,3,0,1,0,2,4,-3,0,-1,0,1,-1,0,2,0.0970045794,-0.0706683383,-0.2710749176,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,74,2,2,0,1,3,0,0,0,0,0,0,0,0,9,148,0,2
32,74,7,3,1,1,0,1,1,0,2,4,2,1,0,0,-2,0,0,3.5,0.2803429084,-0.0706683383,0.139167197,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,74,7,3,1,1,0,1,0,0,0,0,0,0,0,0,222,74,3
25.5,74,0,3,0,1,2,1,1,0,2,4,-5,1,-1,0,0,0,0,3,-0.0506846301,-0.0706683383,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,74,0,3,0,1,2,1,0,0,0,0,0,0,0,4,222,0,3
29.9,74,9,4,0,1,0,1,1,0,2,4,4,2,-1,0,-2,0,0,4,0.1733955498,-0.0706683383,0.3032640429,1.1652245729,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,74,9,4,0,1,0,1,0,0,0,0,0,0,0,0,296,0,4
23.4,75,4,2,0,1,5,0,1,0,2,5,-1,0,-1,0,3,-1,0,2,-0.1576319887,-0.0469622782,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,1.7876737428,-1.0477242781,1.0904974818,75,4,2,0,1,5,0,0,0,0,0,0,0,0,25,150,0,2
33.7,75,6,3,1,1,1,1,1,0,2,5,1,1,0,0,-1,0,0,3.5,0.3669193416,-0.0469622782,0.0571187741,0.339881626,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,75,6,3,1,1,1,1,0,0,0,0,0,0,0,1,225,75,3
35.9,76,6,3,1,1,0,1,1,0,2,6,1,1,0,0,-2,0,0,3.5,0.4789594316,-0.0232562182,0.0571187741,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,76,6,3,1,1,0,1,0,0,0,0,0,0,0,0,228,76,3
25,76,4,3,1,1,1,1,1,0,2,6,-1,1,0,0,-1,0,0,3.5,-0.0761482869,-0.0232562182,-0.1069780718,0.339881626,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,76,4,3,1,1,1,1,0,0,0,0,0,0,0,1,228,76,3
24,76,3.5,3,0,1,5,1,1,0,2,6,-1.5,1,-1,0,3,0,0,3,-0.1270756006,-0.0232562182,-0.1480022832,0.339881626,-0.6332583183,-0.2942849861,1.7876737428,0.9537707423,1.0904974818,76,3.5,3,0,1,5,1,0,0,0,0,0,0,0,25,228,0,3
18.8,76,2,3,0,1,1,0,1,0,2,6,-3,1,-1,0,-1,-1,0,3,-0.3918976314,-0.0232562182,-0.2710749176,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,76,2,3,0,1,1,0,0,0,0,0,0,0,0,1,228,0,3
29,77,6,3,1,1,1,0,1,0,2,7,1,1,0,0,-1,-1,0,3.5,0.1275609676,0.0004498419,0.0571187741,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,77,6,3,1,1,1,0,0,0,0,0,0,0,0,1,231,77,3
36.4,77,0,4,0,1,1,0,1,0,2,7,-5,2,-1,0,-1,-1,0,4,0.5044230884,0.0004498419,-0.4351717635,1.1652245729,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,77,0,4,0,1,1,0,0,0,0,0,0,0,0,1,308,0,4
29.5,77,5,4,1,1,0,1,1,0,2,7,0,2,0,0,-2,0,0,4.5,0.1530246244,0.0004498419,-0.0249296488,1.1652245729,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,77,5,4,1,1,0,1,0,0,0,0,0,0,0,0,308,77,4
25,78,7.5,2,0,1,4,1,1,0,2,8,2.5,0,-1,0,2,0,0,2,-0.0761482869,0.0241559019,0.1801914085,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,1.0904974818,78,7.5,2,0,1,4,1,0,0,0,0,0,0,0,16,156,0,2
26,78,0,3,1,1,1,1,1,0,2,8,-5,1,0,0,-1,0,0,3.5,-0.0252209733,0.0241559019,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,78,0,3,1,1,1,1,0,0,0,0,0,0,0,1,234,78,3
26.3,79,0,2,0,1,2,1,1,0,2,9,-5,0,-1,0,0,0,0,2,-0.0099427792,0.047861962,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,79,0,2,0,1,2,1,0,0,0,0,0,0,0,4,158,0,2
24,79,0,3,1,1,1,0,1,0,2,9,-5,1,0,0,-1,-1,0,3.5,-0.1270756006,0.047861962,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,79,0,3,1,1,1,0,0,0,0,0,0,0,0,1,237,79,3
26,79,5,3,1,1,3,1,1,0,2,9,0,1,0,0,1,0,0,3.5,-0.0252209733,0.047861962,-0.0249296488,0.339881626,0.9709960881,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,79,5,3,1,1,3,1,0,0,0,0,0,0,0,9,237,79,3
53,79.5,6.5,3,0,2,7,0,1,0,2,9.5,1.5,1,-1,1,5,-1,0,3,1.3498164945,0.059714992,0.0981429855,0.339881626,-0.6332583183,2.0836730051,2.9448879613,-1.0477242781,1.0904974818,79.5,6.5,3,0,2,7,0,0,0,0,0,0,0,0,49,238.5,0,3
38,80,0,3,0,1,2,1,1,0,2,10,-5,1,-1,0,0,0,0,3,0.5859067902,0.0715680221,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,80,0,3,0,1,2,1,0,0,0,0,0,0,0,4,240,0,3
37.3,82,0,3,0,1,3,1,1,0,2,12,-5,1,-1,0,1,0,0,3,0.5502576706,0.1189801422,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,82,0,3,0,1,3,1,0,0,0,0,0,0,0,9,246,0,3
27,85,0,2,0,1,3,0,1,0,2,15,-5,0,-1,0,1,-1,0,2,0.0257063403,0.1900983223,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,85,0,2,0,1,3,0,0,0,0,0,0,0,0,9,170,0,2
26.5,85,0,3,0,1,1,0,1,0,2,15,-5,1,-1,0,-1,-1,0,3,0.0002426835,0.1900983223,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,85,0,3,0,1,1,0,0,0,0,0,0,0,0,1,255,0,3
61.9,86,16,2,0,2,2,1,1,0,2,16,11,0,-1,1,0,0,0,2,1.8030695858,0.2138043824,0.8776030034,-0.4854613208,-0.6332583183,2.0836730051,0.0518524152,0.9537707423,1.0904974818,86,16,2,0,2,2,1,0,0,0,0,0,0,0,4,172,0,2
29.9,86,0,2,0,1,0,1,1,0,2,16,-5,0,-1,0,-2,0,0,2,0.1733955498,0.2138043824,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,86,0,2,0,1,0,1,0,0,0,0,0,0,0,0,172,0,2
24,86,0,2,0,1,0,0,1,0,2,16,-5,0,-1,0,-2,-1,0,2,-0.1270756006,0.2138043824,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,86,0,2,0,1,0,0,0,0,0,0,0,0,0,0,172,0,2
21.9,86,0,2,0,1,5,0,1,0,2,16,-5,0,-1,0,3,-1,0,2,-0.2340229592,0.2138043824,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,1.7876737428,-1.0477242781,1.0904974818,86,0,2,0,1,5,0,0,0,0,0,0,0,0,25,172,0,2
24,86,3,2,0,1,1,1,1,0,2,16,-2,0,-1,0,-1,0,0,2,-0.1270756006,0.2138043824,-0.1890264947,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,86,3,2,0,1,1,1,0,0,0,0,0,0,0,1,172,0,2
53,86,0,3,1,1,3,0,1,0,2,16,-5,1,0,0,1,-1,0,3.5,1.3498164945,0.2138043824,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,86,0,3,1,1,3,0,0,0,0,0,0,0,0,9,258,86,3
29.5,86,1,3,0,2,5,1,1,0,2,16,-4,1,-1,1,3,0,0,3,0.1530246244,0.2138043824,-0.3531233406,0.339881626,-0.6332583183,2.0836730051,1.7876737428,0.9537707423,1.0904974818,86,1,3,0,2,5,1,0,0,0,0,0,0,0,25,258,0,3
23.7,87,3,2,1,1,3,0,1,0,2,17,-2,0,0,0,1,-1,0,2.5,-0.1423537946,0.2375104425,-0.1890264947,-0.4854613208,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,87,3,2,1,1,3,0,0,0,0,0,0,0,0,9,174,87,2
46.9,87,18,3,0,2,0,0,1,0,2,17,13,1,-1,1,-2,-1,0,3,1.0391598814,0.2375104425,1.0416998492,0.339881626,-0.6332583183,2.0836730051,-1.1053618032,-1.0477242781,1.0904974818,87,18,3,0,2,0,0,0,0,0,0,0,0,0,0,261,0,3
36.5,88,13,2,0,1,0,1,1,0,2,18,8,0,-1,0,-2,0,0,2,0.5095158197,0.2612165025,0.6314577346,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,88,13,2,0,1,0,1,0,0,0,0,0,0,0,0,176,0,2
40,90,0,2,0,2,3,1,1,0,2,20,-5,0,-1,1,1,0,0,2,0.6877614174,0.3086286226,-0.4351717635,-0.4854613208,-0.6332583183,2.0836730051,0.6304595244,0.9537707423,1.0904974818,90,0,2,0,2,3,1,0,0,0,0,0,0,0,9,180,0,2
74.5,90,22,3,2,1,1,1,1,0,2,20,17,1,1,0,-1,0,0,4,2.4447537374,0.3086286226,1.3698935409,0.339881626,2.5752504945,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,90,22,3,2,1,1,1,0,0,0,0,0,0,0,1,270,180,3
74.5,90,14,3,1,2,2,1,1,0,2,20,9,1,0,1,0,0,0,3.5,2.4447537374,0.3086286226,0.7135061575,0.339881626,0.9709960881,2.0836730051,0.0518524152,0.9537707423,1.0904974818,90,14,3,1,2,2,1,0,0,0,0,0,0,0,4,270,90,3
39,90,15.5,3,0,1,1,1,1,0,2,20,10.5,1,-1,0,-1,0,0,3,0.6368341038,0.3086286226,0.8365787919,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,90,15.5,3,0,1,1,1,0,0,0,0,0,0,0,1,270,0,3
30.5,90,0,3,0,1,2,1,1,0,2,20,-5,1,-1,0,0,0,0,3,0.203951938,0.3086286226,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,90,0,3,0,1,2,1,0,0,0,0,0,0,0,4,270,0,3
23.4,90,2,3,1,1,2,1,1,0,2,20,-3,1,0,0,0,0,0,3.5,-0.1576319887,0.3086286226,-0.2710749176,0.339881626,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,90,2,3,1,1,2,1,0,0,0,0,0,0,0,4,270,90,3
47.5,90,0,4,0,1,2,0,1,0,2,20,-5,2,-1,0,0,-1,0,4,1.0697162696,0.3086286226,-0.4351717635,1.1652245729,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,90,0,4,0,1,2,0,0,0,0,0,0,0,0,4,360,0,4
44.9,91,14,4,0,1,2,1,1,0,2,21,9,2,-1,0,0,0,0,4,0.9373052542,0.3323346827,0.7135061575,1.1652245729,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,91,14,4,0,1,2,1,0,0,0,0,0,0,0,4,364,0,4
27,93,0,3,0,1,2,1,1,0,2,23,-5,1,-1,0,0,0,0,3,0.0257063403,0.3797468028,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,93,0,3,0,1,2,1,0,0,0,0,0,0,0,4,279,0,3
24.9,93,0,3,1,1,1,1,1,0,2,23,-5,1,0,0,-1,0,0,3.5,-0.0812410183,0.3797468028,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,93,0,3,1,1,1,1,0,0,0,0,0,0,0,1,279,93,3
30,94,2,4,1,1,3,0,1,0,2,24,-3,2,0,0,1,-1,0,4.5,0.1784882812,0.4034528629,-0.2710749176,1.1652245729,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,94,2,4,1,1,3,0,0,0,0,0,0,0,0,9,376,94,4
28.5,94,3,4,1,1,3,0,1,0,2,24,-2,2,0,0,1,-1,0,4.5,0.1020973107,0.4034528629,-0.1890264947,1.1652245729,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,94,3,4,1,1,3,0,0,0,0,0,0,0,0,9,376,94,4
26.9,95,0,3,0,1,3,0,1,0,2,25,-5,1,-1,0,1,-1,0,3,0.0206136089,0.4271589229,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,95,0,3,0,1,3,0,0,0,0,0,0,0,0,9,285,0,3
27.6,96,0,3,1,1,0,1,1,0,2,26,-5,1,0,0,-2,0,0,3.5,0.0562627285,0.450864983,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,96,0,3,1,1,0,1,0,0,0,0,0,0,0,0,288,96,3
28,99,4,3,1,1,3,0,1,0,2,29,-1,1,0,0,1,-1,0,3.5,0.0766336539,0.5219831631,-0.1069780718,0.339881626,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,99,4,3,1,1,3,0,0,0,0,0,0,0,0,9,297,99,3
43.5,100,20,2,0,1,0,0,1,0,2,30,15,0,-1,0,-2,-1,0,2,0.8660070151,0.5456892232,1.2057966951,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,100,20,2,0,1,0,0,0,0,0,0,0,0,0,0,200,0,2
